Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
Out Board Sensor minus In Board Sensor Temp.,40,0.077387735,0.07738772749339043,1.0,OBS_N
Heater Dutycycle,40,0.12481879,0.12481877789257854,1.0,OBS_N
Search Coil Magnetometer's Temperature,40,0.0724528,0.07245279297207907,1.0,OBS_N
Solar Array's Angle,40,0.032089252,0.03208924888734285,1.0,OBS_N
High Gain Antenna Azimuth,40,0.0788151,0.07881509235493604,1.0,OBS_N
High Gain Antenna elevation,40,0.18685028,0.1868502618755246,1.0,OBS_N
Radial Distance from Sun,50,0.05692777,0.056927771309338744,1.0,OBS_N
Electronic Box Temperature,50,0.07852117,0.07852117180598696,1.0,OBS_N
Out Board Sensor Temperature,50,0.03194945,0.03194945073483736,1.0,OBS_N
In Board Sensor Temperature,50,0.2248281,0.22482810517104643,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,50,0.0781868,0.07818680179829644,1.0,OBS_N
Heater Dutycycle,50,0.14910273,0.14910273342936287,1.0,OBS_N
Search Coil Magnetometer's Temperature,50,0.07366314,0.07366314169425227,1.0,OBS_N
Solar Array's Angle,50,0.047025647,0.047025648081589905,1.0,OBS_N
High Gain Antenna Azimuth,50,0.06689494,0.06689494153858366,1.0,OBS_N
High Gain Antenna elevation,50,0.19290023,0.1929002344367054,1.0,OBS_N
Radial Distance from Sun,60,0.038142603,0.03814260033001797,1.0,OBS_N
Electronic Box Temperature,60,0.12938856,0.12938855094280144,1.0,OBS_N
Out Board Sensor Temperature,60,0.028889723,0.02888972097771953,1.0,OBS_N
In Board Sensor Temperature,60,0.20793994,0.2079399254442052,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,60,0.07088496,0.07088495503805314,1.0,OBS_N
Heater Dutycycle,60,0.10048865,0.10048864296579499,1.0,OBS_N
Search Coil Magnetometer's Temperature,60,0.08745271,0.08745270387831074,1.0,OBS_N
Solar Array's Angle,60,0.08137147,0.0813714643039975,1.0,OBS_N
High Gain Antenna Azimuth,60,0.076937824,0.0769378186143527,1.0,OBS_N
High Gain Antenna elevation,60,0.17850363,0.17850361750474678,1.0,OBS_N
Electronic Box Temperature,70,0.17547575,0.17547574508667912,1.0,OBS_N
Solar Wind Analyser temperature,70,0.039846685,0.03984668388429285,1.0,OBS_N
Out Board Sensor Temperature,70,0.049261693,0.049261691620672635,1.0,OBS_N
In Board Sensor Temperature,70,0.16282237,0.16282236544097375,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,70,0.055566825,0.055566823444128936,1.0,OBS_N
Heater Dutycycle,70,0.074419655,0.07441965291624972,1.0,OBS_N
Search Coil Magnetometer's Temperature,70,0.06622762,0.0662276181456267,1.0,OBS_N
Solar Array's Angle,70,0.10150726,0.10150725715779679,1.0,OBS_N
High Gain Antenna Azimuth,70,0.10178049,0.10178048715014636,1.0,OBS_N
High Gain Antenna elevation,70,0.17309168,0.17309167515343307,1.0,OBS_N
Radial Distance from Sun,80,0.033530105,0.033530104698229056,1.0,OBS_N
Electronic Box Temperature,80,0.18754484,0.18754483831209642,1.0,OBS_N
Out Board Sensor Temperature,80,0.068139814,0.06813981338674169,1.0,OBS_N
In Board Sensor Temperature,80,0.16225198,0.16225197853973217,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,80,0.06229785,0.062297849439319354,1.0,OBS_N
Heater Dutycycle,80,0.03824811,0.03824810965576701,1.0,OBS_N
Search Coil Magnetometer's Temperature,80,0.08094259,0.08094258927151668,1.0,OBS_N
Solar Array's Angle,80,0.09482009,0.09482008914661919,1.0,OBS_N
High Gain Antenna Azimuth,80,0.09941667,0.09941666910524997,1.0,OBS_N
High Gain Antenna elevation,80,0.17280796,0.17280795844472838,1.0,OBS_N
Radial Distance from Sun,90,0.041168865,0.041168863888440675,1.0,OBS_N
Electronic Box Temperature,90,0.17679134,0.17679133522663393,1.0,OBS_N
Out Board Sensor Temperature,90,0.061240066,0.06124006434651826,1.0,OBS_N
In Board Sensor Temperature,90,0.11214608,0.11214607697205592,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,90,0.07956296,0.07956295785180013,1.0,OBS_N
Heater Dutycycle,90,0.04550653,0.045506528771323725,1.0,OBS_N
Search Coil Magnetometer's Temperature,90,0.07121991,0.07121990807706248,1.0,OBS_N
Solar Array's Angle,90,0.09944277,0.09944276731504528,1.0,OBS_N
High Gain Antenna Azimuth,90,0.120205656,0.12020565275444736,1.0,OBS_N
High Gain Antenna elevation,90,0.19271585,0.19271584479667217,1.0,OBS_N
Radial Distance from Sun,100,0.044368125,0.04436812744024701,1.0,OBS_N
Electronic Box Temperature,100,0.18267582,0.18267583004717064,1.0,OBS_N
Out Board Sensor Temperature,100,0.060542375,0.06054237832983081,1.0,OBS_N
In Board Sensor Temperature,100,0.12065769,0.12065769663617332,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,100,0.07862196,0.07862196432420804,1.0,OBS_N
Heater Dutycycle,100,0.029551279,0.029551280625320434,1.0,OBS_N
Search Coil Magnetometer's Temperature,100,0.07881712,0.07881712433494184,1.0,OBS_N
Solar Array's Angle,100,0.09965049,0.09965049548077724,1.0,OBS_N
High Gain Antenna Azimuth,100,0.116256766,0.11625677239412248,1.0,OBS_N
High Gain Antenna elevation,100,0.18885832,0.18885833038720817,1.0,OBS_N
Electronic Box Temperature,110,0.19199443,0.19199442808005573,1.0,OBS_N
Solar Wind Analyser temperature,110,0.031807385,0.031807384681926155,1.0,OBS_N
Out Board Sensor Temperature,110,0.06020418,0.06020417939795821,1.0,OBS_N
In Board Sensor Temperature,110,0.11534074,0.11534073884659261,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,110,0.06789983,0.0678998293210017,1.0,OBS_N
Heater Dutycycle,110,0.03120647,0.031206469687935307,1.0,OBS_N
Search Coil Magnetometer's Temperature,110,0.069121525,0.06912152430878477,1.0,OBS_N
Solar Array's Angle,110,0.10488547,0.10488546895114531,1.0,OBS_N
High Gain Antenna Azimuth,110,0.11026339,0.11026338889736612,1.0,OBS_N
High Gain Antenna elevation,110,0.21727659,0.21727658782723414,1.0,OBS_N
Radial Distance from Sun,120,0.047909442,0.04790944176045279,1.0,OBS_N
Electronic Box Temperature,120,0.19231965,0.19231964903840176,1.0,OBS_N
Out Board Sensor Temperature,120,0.08671192,0.0867119195664404,1.0,OBS_N
In Board Sensor Temperature,120,0.10098575,0.10098574949507126,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,120,0.05112744,0.051127439744362804,1.0,OBS_N
Heater Dutycycle,120,0.0314004,0.031400399842998,1.0,OBS_N
Search Coil Magnetometer's Temperature,120,0.062362537,0.06236253668818732,1.0,OBS_N
Solar Array's Angle,120,0.101532966,0.10153296549233518,1.0,OBS_N
High Gain Antenna Azimuth,120,0.1257469,0.1257468993712655,1.0,OBS_N
High Gain Antenna elevation,120,0.199903,0.199902999000485,1.0,OBS_N
Radial Distance from Sun,130,0.047697093,0.047697090615145474,1.0,OBS_N
Electronic Box Temperature,130,0.17565507,0.17565506121724694,1.0,OBS_N
Out Board Sensor Temperature,130,0.07191223,0.07191222640438868,1.0,OBS_N
In Board Sensor Temperature,130,0.10116027,0.10116026494198675,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,130,0.06767573,0.06767572661621368,1.0,OBS_N
Heater Dutycycle,130,0.031822633,0.031822631408868436,1.0,OBS_N
Search Coil Magnetometer's Temperature,130,0.07067351,0.07067350646632468,1.0,OBS_N
Solar Array's Angle,130,0.086567454,0.08656744967162752,1.0,OBS_N
High Gain Antenna Azimuth,130,0.13798265,0.13798264310086786,1.0,OBS_N
High Gain Antenna elevation,130,0.20885341,0.20885339955733004,1.0,OBS_N
Radial Distance from Sun,140,0.050310478,0.05031047543416574,0.9999999999999998,OBS_N
Electronic Box Temperature,140,0.1807297,0.18072969078278572,0.9999999999999998,OBS_N
Out Board Sensor Temperature,140,0.09673331,0.09673330506660142,0.9999999999999998,OBS_N
In Board Sensor Temperature,140,0.07936775,0.07936774595224494,0.9999999999999998,OBS_N
Out Board Sensor minus In Board Sensor Temp.,140,0.054429833,0.05442983022407864,0.9999999999999998,OBS_N
Heater Dutycycle,140,0.02819839,0.028198388561882178,0.9999999999999998,OBS_N
Search Coil Magnetometer's Temperature,140,0.08301563,0.08301562576620307,0.9999999999999998,OBS_N
Solar Array's Angle,140,0.0793047,0.0793046959554605,0.9999999999999998,OBS_N
High Gain Antenna Azimuth,140,0.13544469,0.13544468309232113,0.9999999999999998,OBS_N
High Gain Antenna elevation,140,0.21246557,0.21246555916425644,0.9999999999999998,OBS_N
Radial Distance from Sun,150,0.044293977,0.04429397527253496,0.9999999999999999,OBS_N
Electronic Box Temperature,150,0.19037248,0.19037247257547354,0.9999999999999999,OBS_N
Out Board Sensor Temperature,150,0.083984956,0.08398495272458684,0.9999999999999999,OBS_N
In Board Sensor Temperature,150,0.09151349,0.09151348643097403,0.9999999999999999,OBS_N
Out Board Sensor minus In Board Sensor Temp.,150,0.059591904,0.059591901675915826,0.9999999999999999,OBS_N
Heater Dutycycle,150,0.026818436,0.026818434954081035,0.9999999999999999,OBS_N
Search Coil Magnetometer's Temperature,150,0.08144017,0.0814401668238335,0.9999999999999999,OBS_N
Solar Array's Angle,150,0.079185836,0.0791858329117525,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,150,0.1282937,0.1282936949965459,0.9999999999999999,OBS_N
High Gain Antenna elevation,150,0.21450509,0.2145050816343018,0.9999999999999999,OBS_N
Radial Distance from Sun,160,0.050985888,0.050985891823941885,1.0,OBS_N
Electronic Box Temperature,160,0.17121789,0.17121790284134272,1.0,OBS_N
Out Board Sensor Temperature,160,0.08743905,0.08743905655792925,1.0,OBS_N
In Board Sensor Temperature,160,0.09921193,0.0992119374408953,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,160,0.046348944,0.04634894747617106,1.0,OBS_N
Heater Dutycycle,160,0.027516233,0.027516235063717632,1.0,OBS_N
Search Coil Magnetometer's Temperature,160,0.07390901,0.07390901554317617,1.0,OBS_N
Solar Array's Angle,160,0.11830021,0.11830021887251642,1.0,OBS_N
High Gain Antenna Azimuth,160,0.12621655,0.12621655946624197,1.0,OBS_N
High Gain Antenna elevation,160,0.19885422,0.19885423491406762,1.0,OBS_N
Radial Distance from Sun,170,0.061536845,0.0615368414308632,1.0,OBS_N
Electronic Box Temperature,170,0.171612,0.17161199004650457,1.0,OBS_N
Out Board Sensor Temperature,170,0.09295242,0.09295241460875996,1.0,OBS_N
In Board Sensor Temperature,170,0.09865449,0.09865448427803991,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,170,0.040850386,0.04085038363067776,1.0,OBS_N
Heater Dutycycle,170,0.036657747,0.036657744873850796,1.0,OBS_N
Search Coil Magnetometer's Temperature,170,0.08011918,0.08011917535308784,1.0,OBS_N
Solar Array's Angle,170,0.09407077,0.09407076454389567,1.0,OBS_N
High Gain Antenna Azimuth,170,0.12776335,0.12776334258972613,1.0,OBS_N
High Gain Antenna elevation,170,0.19578287,0.19578285864459422,1.0,OBS_N
Radial Distance from Sun,180,0.060472026,0.060472026665192295,1.0,OBS_N
Electronic Box Temperature,180,0.15067877,0.1506787716574665,1.0,OBS_N
Out Board Sensor Temperature,180,0.08872438,0.0887243809759682,1.0,OBS_N
In Board Sensor Temperature,180,0.10534994,0.10534994115884935,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,180,0.06356932,0.06356932069926252,1.0,OBS_N
Heater Dutycycle,180,0.029354623,0.02935462332290086,1.0,OBS_N
Search Coil Magnetometer's Temperature,180,0.06419315,0.06419315070612466,1.0,OBS_N
Solar Array's Angle,180,0.10752739,0.1075273911828013,1.0,OBS_N
High Gain Antenna Azimuth,180,0.1347158,0.13471580148187381,1.0,OBS_N
High Gain Antenna elevation,180,0.19541459,0.19541459214956053,1.0,OBS_N
Radial Distance from Sun,190,0.05448413,0.054484128419960275,1.0,OBS_N
Electronic Box Temperature,190,0.14666583,0.14666582574669107,1.0,OBS_N
Out Board Sensor Temperature,190,0.094433784,0.09443378126142035,1.0,OBS_N
In Board Sensor Temperature,190,0.085403055,0.08540305252331148,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,190,0.049353052,0.04935305056876154,1.0,OBS_N
Heater Dutycycle,190,0.038858242,0.038858240873111016,1.0,OBS_N
Search Coil Magnetometer's Temperature,190,0.086132206,0.0861322035021661,1.0,OBS_N
Solar Array's Angle,190,0.11332791,0.11332790671349072,1.0,OBS_N
High Gain Antenna Azimuth,190,0.15424834,0.15424833552679829,1.0,OBS_N
High Gain Antenna elevation,190,0.17709348,0.17709347486428922,1.0,OBS_N
Radial Distance from Sun,200,0.07267108,0.0726710803633554,1.0,OBS_N
Electronic Box Temperature,200,0.14103809,0.14103809070519047,1.0,OBS_N
Out Board Sensor Temperature,200,0.085824974,0.08582497442912487,1.0,OBS_N
In Board Sensor Temperature,200,0.11170759,0.11170759055853795,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,200,0.061739307,0.061739307308696534,1.0,OBS_N
Heater Dutycycle,200,0.029724164,0.02972416414862082,1.0,OBS_N
Search Coil Magnetometer's Temperature,200,0.07743254,0.0774325403871627,1.0,OBS_N
Solar Array's Angle,200,0.0984699,0.0984699004923495,1.0,OBS_N
High Gain Antenna Azimuth,200,0.15304162,0.15304162076520808,1.0,OBS_N
High Gain Antenna elevation,200,0.16835073,0.16835073084175364,1.0,OBS_N
Radial Distance from Sun,210,0.057931688,0.05793168759447819,1.0,OBS_N
Electronic Box Temperature,210,0.14294747,0.14294746899936772,1.0,OBS_N
Out Board Sensor Temperature,210,0.07750922,0.07750921945743547,1.0,OBS_N
In Board Sensor Temperature,210,0.09827614,0.09827613931206704,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,210,0.058457933,0.05845793259079447,1.0,OBS_N
Heater Dutycycle,210,0.034925606,0.03492560575552076,1.0,OBS_N
Search Coil Magnetometer's Temperature,210,0.08823451,0.08823450938235844,1.0,OBS_N
Solar Array's Angle,210,0.11490492,0.11490491919566558,1.0,OBS_N
High Gain Antenna Azimuth,210,0.13506348,0.13506347905455568,1.0,OBS_N
High Gain Antenna elevation,210,0.19174904,0.19174903865775675,1.0,OBS_N
Electronic Box Temperature,220,0.16053875,0.16053874052821432,1.0,OBS_N
Solar Wind Analyser temperature,220,0.04275533,0.04275532747743568,1.0,OBS_N
Out Board Sensor Temperature,220,0.07346652,0.07346651566547557,1.0,OBS_N
In Board Sensor Temperature,220,0.105117284,0.10511727779808061,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,220,0.07221347,0.07221346573940553,1.0,OBS_N
Heater Dutycycle,220,0.039831065,0.0398310626499673,1.0,OBS_N
Search Coil Magnetometer's Temperature,220,0.08120186,0.08120185520909054,1.0,OBS_N
Solar Array's Angle,220,0.1069615,0.10696149368927188,1.0,OBS_N
High Gain Antenna Azimuth,220,0.13262597,0.13262596217506825,1.0,OBS_N
High Gain Antenna elevation,220,0.18528831,0.18528829906799038,1.0,OBS_N
Radial Distance from Sun,230,0.055539686,0.05553968666647624,1.0,OBS_N
Electronic Box Temperature,230,0.14479579,0.1447957917375495,1.0,OBS_N
Out Board Sensor Temperature,230,0.07526317,0.07526317090315805,1.0,OBS_N
In Board Sensor Temperature,230,0.10737126,0.10737126128845513,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,230,0.054792732,0.05479273265751279,1.0,OBS_N
Heater Dutycycle,230,0.03062789,0.030627890367534685,1.0,OBS_N
Search Coil Magnetometer's Temperature,230,0.09259605,0.09259605111115261,1.0,OBS_N
Solar Array's Angle,230,0.10533253,0.10533253126399036,1.0,OBS_N
High Gain Antenna Azimuth,230,0.15266262,0.15266262183195145,1.0,OBS_N
High Gain Antenna elevation,230,0.18101826,0.18101826217221914,1.0,OBS_N
Radial Distance from Sun,240,0.05194371,0.05194371342828508,0.9999999999999999,OBS_N
Electronic Box Temperature,240,0.16124023,0.16124024064185588,0.9999999999999999,OBS_N
Out Board Sensor Temperature,240,0.10257017,0.10257017676963166,0.9999999999999999,OBS_N
In Board Sensor Temperature,240,0.07857655,0.07857655518605262,0.9999999999999999,OBS_N
Out Board Sensor minus In Board Sensor Temp.,240,0.052871678,0.052871681489530975,0.9999999999999999,OBS_N
Heater Dutycycle,240,0.041180156,0.04118015871789047,0.9999999999999999,OBS_N
Search Coil Magnetometer's Temperature,240,0.0837477,0.08374770552734855,0.9999999999999999,OBS_N
Solar Array's Angle,240,0.1020062,0.10200620673240963,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,240,0.14028768,0.14028768925898746,0.9999999999999999,OBS_N
High Gain Antenna elevation,240,0.18557586,0.18557587224800756,0.9999999999999999,OBS_N
Radial Distance from Sun,250,0.05657276,0.05657275637934359,1.0,OBS_N
Electronic Box Temperature,250,0.15338156,0.1533815501835808,1.0,OBS_N
Out Board Sensor Temperature,250,0.099586256,0.09958624962648002,1.0,OBS_N
In Board Sensor Temperature,250,0.07672903,0.0767290250893424,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,250,0.07653643,0.0765364251016688,1.0,OBS_N
Heater Dutycycle,250,0.035215348,0.035215345746217874,1.0,OBS_N
Search Coil Magnetometer's Temperature,250,0.09357773,0.09357772401102567,1.0,OBS_N
Solar Array's Angle,250,0.07325368,0.07325367531176478,1.0,OBS_N
High Gain Antenna Azimuth,250,0.14058542,0.1405854110025337,1.0,OBS_N
High Gain Antenna elevation,250,0.19456185,0.1945618375480424,1.0,OBS_N
Radial Distance from Sun,260,0.0677745,0.06777450338872518,1.0000000000000002,OBS_N
Electronic Box Temperature,260,0.15407494,0.1540749477037474,1.0000000000000002,OBS_N
Out Board Sensor Temperature,260,0.06960312,0.06960312348015618,1.0000000000000002,OBS_N
In Board Sensor Temperature,260,0.08524006,0.08524006426200323,1.0000000000000002,OBS_N
Out Board Sensor minus In Board Sensor Temp.,260,0.07836048,0.0783604839180242,1.0000000000000002,OBS_N
Heater Dutycycle,260,0.036772944,0.0367729458386473,1.0000000000000002,OBS_N
Search Coil Magnetometer's Temperature,260,0.096178636,0.09617864080893206,1.0000000000000002,OBS_N
Solar Array's Angle,260,0.09656681,0.09656681482834076,1.0000000000000002,OBS_N
High Gain Antenna Azimuth,260,0.1334158,0.13341580667079037,1.0000000000000002,OBS_N
High Gain Antenna elevation,260,0.18201266,0.18201266910063346,1.0000000000000002,OBS_N
Radial Distance from Sun,270,0.055294316,0.05529431528117391,1.0,OBS_N
Electronic Box Temperature,270,0.1529172,0.15291719801207643,1.0,OBS_N
Out Board Sensor Temperature,270,0.10587867,0.10587866862357731,1.0,OBS_N
In Board Sensor Temperature,270,0.07047688,0.07047687908380058,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,270,0.070898645,0.07089864407831763,1.0,OBS_N
Heater Dutycycle,270,0.042412598,0.042412597448636236,1.0,OBS_N
Search Coil Magnetometer's Temperature,270,0.10079514,0.10079513868966321,1.0,OBS_N
Solar Array's Angle,270,0.082102254,0.08210225293267072,1.0,OBS_N
High Gain Antenna Azimuth,270,0.13618895,0.1361889482295437,1.0,OBS_N
High Gain Antenna elevation,270,0.18303536,0.18303535762054038,1.0,OBS_N
Electronic Box Temperature,280,0.17067121,0.17067121682684866,1.0,OBS_N
Solar Wind Analyser temperature,280,0.034983862,0.03498386339935453,1.0,OBS_N
Out Board Sensor Temperature,280,0.11081012,0.11081012443240497,1.0,OBS_N
In Board Sensor Temperature,280,0.0727933,0.07279330291173212,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,280,0.06816217,0.0681621727264869,1.0,OBS_N
Heater Dutycycle,280,0.042244263,0.042244264689770585,1.0,OBS_N
Search Coil Magnetometer's Temperature,280,0.11011564,0.11011564440462578,1.0,OBS_N
Solar Array's Angle,280,0.08711429,0.08711429348457174,1.0,OBS_N
High Gain Antenna Azimuth,280,0.111747265,0.11174726946989078,1.0,OBS_N
High Gain Antenna elevation,280,0.19135784,0.1913578476543139,1.0,OBS_N
Electronic Box Temperature,290,0.1704241,0.17042409011540277,1.0,OBS_N
Solar Wind Analyser temperature,290,0.04272949,0.04272948752168973,1.0,OBS_N
Out Board Sensor Temperature,290,0.1145917,0.1145916933536818,1.0,OBS_N
In Board Sensor Temperature,290,0.06868843,0.0686884260160713,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,290,0.067126684,0.06712668010665257,1.0,OBS_N
Heater Dutycycle,290,0.04197782,0.04197781756528658,1.0,OBS_N
Search Coil Magnetometer's Temperature,290,0.09509202,0.09509201448466317,1.0,OBS_N
Solar Array's Angle,290,0.08439767,0.08439766510493543,1.0,OBS_N
High Gain Antenna Azimuth,290,0.118505344,0.11850533712669045,1.0,OBS_N
High Gain Antenna elevation,290,0.1964668,0.19646678860492628,1.0,OBS_N
Electronic Box Temperature,300,0.1864998,0.186499802797497,0.9999999999999999,OBS_N
Solar Wind Analyser temperature,300,0.03839014,0.038390140575852105,0.9999999999999999,OBS_N
Out Board Sensor Temperature,300,0.10211551,0.10211551153173266,0.9999999999999999,OBS_N
In Board Sensor Temperature,300,0.07344835,0.07344835110172526,0.9999999999999999,OBS_N
Out Board Sensor minus In Board Sensor Temp.,300,0.062201813,0.062201813933027206,0.9999999999999999,OBS_N
Heater Dutycycle,300,0.042087022,0.042087022631305336,0.9999999999999999,OBS_N
Search Coil Magnetometer's Temperature,300,0.10550655,0.10550655158259827,0.9999999999999999,OBS_N
Solar Array's Angle,300,0.09305048,0.09305048139575722,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,300,0.10278056,0.10278056154170842,0.9999999999999999,OBS_N
High Gain Antenna elevation,300,0.19391976,0.19391976290879642,0.9999999999999999,OBS_N
Radial Distance from Sun,310,0.061797578,0.06179757484832368,1.0,OBS_N
Electronic Box Temperature,310,0.1529137,0.15291369220140172,1.0,OBS_N
Out Board Sensor Temperature,310,0.09917586,0.0991758549420314,1.0,OBS_N
In Board Sensor Temperature,310,0.062414363,0.06241435981686765,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,310,0.05486484,0.0548648372018933,1.0,OBS_N
Heater Dutycycle,310,0.0509906,0.05099059739947953,1.0,OBS_N
Search Coil Magnetometer's Temperature,310,0.09589866,0.09589865510916859,1.0,OBS_N
Solar Array's Angle,310,0.08523099,0.08523098565321974,1.0,OBS_N
High Gain Antenna Azimuth,310,0.1278959,0.12789589347730945,1.0,OBS_N
High Gain Antenna elevation,310,0.20881756,0.208817549350305,1.0,OBS_N
Electronic Box Temperature,320,0.1774922,0.17749220780965716,1.0,OBS_N
Solar Wind Analyser temperature,320,0.041672412,0.04167241383358621,1.0,OBS_N
Out Board Sensor Temperature,320,0.11866966,0.11866966522146527,1.0,OBS_N
In Board Sensor Temperature,320,0.05378877,0.05378877236670599,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,320,0.061351847,0.061351849699481396,1.0,OBS_N
Heater Dutycycle,320,0.049291223,0.049291225168813915,1.0,OBS_N
Search Coil Magnetometer's Temperature,320,0.09479312,0.09479312417089747,1.0,OBS_N
Solar Array's Angle,320,0.082919024,0.08291902764843721,1.0,OBS_N
High Gain Antenna Azimuth,320,0.1365729,0.13657290600920788,1.0,OBS_N
High Gain Antenna elevation,320,0.1834488,0.18344880807174757,1.0,OBS_N
Electronic Box Temperature,330,0.17998485,0.1799848285818054,1.0,OBS_N
Solar Wind Analyser temperature,330,0.04064214,0.04064213516358591,1.0,OBS_N
Out Board Sensor Temperature,330,0.11510508,0.1151050663024971,1.0,OBS_N
In Board Sensor Temperature,330,0.05953854,0.05953853291491458,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,330,0.06572898,0.06572897217825231,1.0,OBS_N
Heater Dutycycle,330,0.047644593,0.0476445873302941,1.0,OBS_N
Search Coil Magnetometer's Temperature,330,0.08388284,0.08388283001794322,1.0,OBS_N
Solar Array's Angle,330,0.083822556,0.08382254602511702,1.0,OBS_N
High Gain Antenna Azimuth,330,0.12785922,0.12785920478475463,1.0,OBS_N
High Gain Antenna elevation,330,0.19579132,0.19579129670083567,1.0,OBS_N
Electronic Box Temperature,340,0.19480635,0.19480635525977158,1.0,OBS_N
Solar Wind Analyser temperature,340,0.043295976,0.04329597716899138,1.0,OBS_N
Out Board Sensor Temperature,340,0.10904018,0.10904018294408493,1.0,OBS_N
In Board Sensor Temperature,340,0.05072025,0.05072025136944679,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,340,0.056774378,0.056774379532908245,1.0,OBS_N
Heater Dutycycle,340,0.049617004,0.04961700533965915,1.0,OBS_N
Search Coil Magnetometer's Temperature,340,0.08958116,0.08958116241869139,1.0,OBS_N
Solar Array's Angle,340,0.078309625,0.07830962711435993,1.0,OBS_N
High Gain Antenna Azimuth,340,0.14193007,0.14193007383211198,1.0,OBS_N
High Gain Antenna elevation,340,0.18592498,0.1859249850199746,1.0,OBS_N
Electronic Box Temperature,350,0.16125593,0.16125592435604266,1.0000000000000002,OBS_N
Solar Wind Analyser temperature,350,0.040722925,0.040722923574697686,1.0000000000000002,OBS_N
Out Board Sensor Temperature,350,0.111026354,0.11102635011407776,1.0000000000000002,OBS_N
In Board Sensor Temperature,350,0.05355599,0.053555988125540424,1.0000000000000002,OBS_N
Out Board Sensor minus In Board Sensor Temp.,350,0.062404636,0.06240463381583783,1.0000000000000002,OBS_N
Heater Dutycycle,350,0.048598774,0.048598772299042976,1.0000000000000002,OBS_N
Search Coil Magnetometer's Temperature,350,0.10408282,0.10408281635710145,1.0000000000000002,OBS_N
Solar Array's Angle,350,0.094113246,0.09411324270603652,1.0000000000000002,OBS_N
High Gain Antenna Azimuth,350,0.12841465,0.12841464550548742,1.0000000000000002,OBS_N
High Gain Antenna elevation,350,0.19582471,0.19582470314613545,1.0000000000000002,OBS_N
Electronic Box Temperature,360,0.1910052,0.1910051921687871,1.0,OBS_N
Solar Wind Analyser temperature,360,0.046529572,0.04652957009228762,1.0,OBS_N
Out Board Sensor Temperature,360,0.103695355,0.10369535074849062,1.0,OBS_N
In Board Sensor Temperature,360,0.053380378,0.05338037581140459,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,360,0.056804076,0.056804073671032976,1.0,OBS_N
Heater Dutycycle,360,0.05430426,0.054304257773525426,1.0,OBS_N
Search Coil Magnetometer's Temperature,360,0.09430725,0.0943072461334029,1.0,OBS_N
Solar Array's Angle,360,0.08587183,0.0858718264792551,1.0,OBS_N
High Gain Antenna Azimuth,360,0.11413806,0.11413805532033973,1.0,OBS_N
High Gain Antenna elevation,360,0.19996406,0.19996405180147386,1.0,OBS_N
Electronic Box Temperature,370,0.20079036,0.2007903439367725,1.0,OBS_N
Solar Wind Analyser temperature,370,0.050003245,0.050003240999740725,1.0,OBS_N
Out Board Sensor Temperature,370,0.10017557,0.10017556198595505,1.0,OBS_N
In Board Sensor Temperature,370,0.046746016,0.04674601226031902,1.0,OBS_N
Out Board Sensor minus In Board Sensor Temp.,370,0.065144256,0.06514425078845994,1.0,OBS_N
Heater Dutycycle,370,0.052523293,0.0525232887981369,1.0,OBS_N
Search Coil Magnetometer's Temperature,370,0.10459584,0.10459583163233346,1.0,OBS_N
Solar Array's Angle,370,0.08114508,0.08114507350839412,1.0,OBS_N
High Gain Antenna Azimuth,370,0.10894462,0.10894461128443111,1.0,OBS_N
High Gain Antenna elevation,370,0.1899318,0.18993178480545725,1.0,OBS_N
Radial Distance from Sun,380,0.07736399,0.0773639860544367,1.0,OBS_N
Electronic Box Temperature,380,0.17753406,0.17753405094576338,1.0,OBS_N
Out Board Sensor Temperature,380,0.10052226,0.100522254873365,1.0,OBS_N
